orig,kr
"<div class=""prt-text-small"">ターン終了時、味方に弱体効果が付与されている場合、敵全体に闇属性ダメージ/自分の奥義ゲージUP(*%)<span class=""text-blue"">　◆弱体効果の数に応じて攻撃回数UP/性能強化(最大**回)</span></div>","<div class=""prt-text-small"">턴 종료시, 아군에게 약체효과가 부여되어 있을 경우, 적 전체에 암속성 데미지/자신의 오의 게이지UP(*%)<span class=""text-blue"">　◆약체효과 수에 따라 공격횟수UP/성능 강화(최대 **회)</span></div>"
◆弱体効果の数に応じて攻撃回数UP/性能強化(最大**回),◆약체효과 수에 따라 공격횟수UP/성능 강화(최대 **회)

毒・灼熱・腐敗などのターンダメージを回復に変換する状態(消去不可),독・작열・부패 등의 턴 데미지를 회복으로 변환하는 상태(소거불가)
被ダメージ属性を光属性に変換する状態,받는 데미지 속성을 광속성으로 변환하는 상태

光属性攻撃力が減少した状態,광속성 공격력이 감소한 상태
闇属性の被ダメージに対する防御力が減少した状態,암속성 데미지에 대한 방어력이 감소한 상태

戦闘不能になった場合に一度だけ復活し、不浄効果を付与する状態(消去不可),"전투불능이 되었을 때 딱 한 번 부활하며, 부정 효과를 부여한 상태(소거불가)"



"!페디엘(SSR, 리미티드)"
[六竜の『黒』],[육룡의 『흑(黒)』]
闇の理であり、「黒」の名を冠する竜。塵にも等しき弱きものが、火灯しの風となり世に満ちてゆく様に興味を引かれ、より近くで「観察」し、己の好奇心を満たすためだけに世に舞い降りた。理たる竜にとって人々の差異はあまりにも微弱で、番とそれ以外を見分けることもままならずにいる。,"어둠의 섭리이자, 「흑」의 이름을 대관한 용. 티끌이나 마찬가지라 여긴 나약한 자가, 불을 지피는 바람이 되어 세상에 퍼져가는 모습에 흥미를 느껴, 보다 가까이에서 「관찰」하며 자신의 호기심을 채우는 것만을 위해 세속으로 강림했다. 섭리의 용에게 있어서 사람들의 차이는 너무나도 미약하여 배필과 그 이외를 구분하는 것에도 고심하는 처지이다."
とこしえの闇はナゼナニ期,영원의 어둠은 호기심 많은 나이
暗がりが見た灯り,어둠이 본 빛
リヴァーサルフレイム,리버설 플레임
リヴァーサルフレイム＋,리버설 플레임＋
"闇属性ダメージ(特大)　<span class=""text-blue"">◆フィールド効果「絶望の闇禍」発生時に*回発動</span>","암속성 데미지(특대)　<span class=""text-blue"">◆필드 효과 「절망의 암화」 발생시 *회 발동</span>"
◆フィールド効果「絶望の闇禍」発生時に*回発動,◆필드 효과 「절망의 암화」 발생시 *회 발동
カースドヒューネラル,커스드 퓨너럴
カースドヒューネラル＋,커스트 퓨너럴＋
"<div class=""prt-text-small"">闇属性キャラにバリア効果/死の安寧効果　<span class=""text-blue"">◆死の安寧効果中は弱体効果無効/強化効果が無効化されない/高揚効果/*回被ダメージで解除</span></div>","<div class=""prt-text-small"">암속성 캐릭터에게 배리어 효과/죽음의 안락 효과　<span class=""text-blue"">◆죽음의 안락 효과중, 약체효과 무효/강화효과가 무효화 안됨/고양효과/*회 데미지를 받으면 해제</span></div>"
"闇属性キャラにバリア効果/死の安寧効果　<span class=""text-blue"">◆死の安寧効果中は弱体効果無効/強化効果が無効化されない/高揚効果/*回被ダメージで解除</span>","암속성 캐릭터에게 배리어 효과/죽음의 안락 효과 <span class=""text-blue"">◆죽음의 안락 효과중, 약체효과 무효/강화효과가 무효화 안됨/고양효과/*회 데미지를 받으면 해제</span>"
◆死の安寧効果中は弱体効果無効/強化効果が無効化されない/高揚効果/*回被ダメージで解除,◆죽음의 안락 효과 중에는 약체 효과 무효/강화 효과가 무효화되지 않는다/고양 효과/*회 데미지를 받으면 해제
ミアズマハンズ,미아즈마 핸즈
"<div class=""prt-text-small"">敵に*回闇属性ダメージ/闇属性防御DOWN(累積)/連続攻撃確率DOWN(累積)　<span class=""text-blue"">◆「絶望の闇禍」発生時、通常攻撃後に自動発動</span></div>","<div class=""prt-text-small"">적에게 *회 암속성 데미지/암속성 방어DOWN(누적)/연속 공격 확률DOWN(누적)　<span class=""text-blue"">◆「절망의 암화」 발생시, 통상공격 후에 자동 발동</span></div>"
"敵に*回闇属性ダメージ/闇属性防御DOWN(累積)/連続攻撃確率DOWN(累積)　<span class=""text-blue"">◆「絶望の闇禍」発生時、通常攻撃後に自動発動</span>","적에게 *회 암속성 데미지/암속성 방어DOWN(누적)/연속 공격 확률DOWN(누적)　<span class=""text-blue"">◆「절망의 암화」 발생시, 통상공격 후에 자동 발동</span>"
◆「絶望の闇禍」発生時、通常攻撃後に自動発動,"◆「절망의 암화」 발생시, 통상공격 후에 자동 발동"
『黒』の侵蝕,『흑』의 침식
"フィールドを絶望の闇禍で満たす<br><span class=""text-blue"">◆再使用不可</span>","필드를 절망의 암화(闇禍)로 뒤덮는다<br><span class=""text-blue"">◆재사용 불가</span>"
"<div class=""prt-text-small"">フィールド効果「絶望の闇禍」発生時、闇属性キャラの防御大幅UP/連続攻撃確率UP/奥義性能UP</div>","<div class=""prt-text-small"">필드 효과 「절망의 암화」 발생시, 암속성 캐릭터의 방어 대폭UP/연속 공격 확률UP/오의 성능</div>"
闇を統べる世界の楔,어둠을 지배하는 세계의 쐐기
フィールド効果「絶望の闇禍」発生時、闇属性キャラの防御大幅UP/連続攻撃確率UP/奥義性能UP,"필드 효과 「절망의 암화」 발생시, 암속성 캐릭터의 방어 대폭UP/연속 공격 확률UP/오의 성능"
理外の『黒』,이치 밖의 『흑』
フェイタルチェイン発動時、自分のアビリティが即時使用可能になる,"페이탈 체인 발생시, 자신의 어빌리티가 즉시 사용 가능해진다"
弱体効果を無効化/強化効果の無効化を防ぐ/毎ターン奥義ゲージが上昇する状態(消去不可/*回被ダメージで解除),약체효과를 무효화/강화효과의 무효화를 방지/매 턴 오의 게이지가 상승하는 상태(소거불가/*회 데미지를 받으면 해제)
闇属性の被ダメージに対する防御力が減少した状態(累積),받는 암속성 데미지에 대한 방어력이 감소한 상태(누적)
*回攻撃の発生確率が減少した状態(累積),*회 공격의 발생확률이 감소한 상태(누적)
敵味方の防御力が減少/毎ターンダメージを受ける状態,적과 아군의 방어력이 감소/매 턴 데미지를 받는 상태



!프레데터(SSR)
[黒百合の鎮魂歌],[흑백합의 진혼가]
プレデター,프레데터
サウザンド・クロウ,사우전드 크로
闇属性ダメージ(特大)/自分にカウンター効果(回避/*回),암속성 데미지(특대)/자신에게 카운터 효과(회피/*회)
アサルト・ブロー,어설트 블로
敵に*回闇属性ダメージ/暗闇効果/強襲効果を付与,적에게 *회 암속성 데미지/어둠 효과/강습 효과를 부여
クリーピング・シャドウ,크리핑 섀도
"!<div class=""prt-text-small"">自分に逆境効果/闇属性追撃効果/ターン進行時に攻撃行動を*回行う<br><span class=""text-blue"">◆自分のHPを最大値の**%消費</span></div>"
"自分に逆境効果/闇属性追撃効果/ターン進行時に攻撃行動を*回行う<br><span class=""text-blue"">◆自分のHPを最大値の**%消費</span>","자신에게 역경 효과/암속성 추격 효과/턴 진행시에 공격행동을 *회 실시한다<br><span class=""text-blue"">◆자신의 HP를 최대치의 **%소비</span>"
ラフィング・ファントム,라핑 팬텀
"!<div class=""prt-text-small"">自分の攻撃大幅UP(敵ブレイク時のみ/*回)/クリティカル確率UP　<span class=""text-blue"">◆瀕死状態の場合、敵の全ての攻撃を回避(*回)</span></div>"
"自分の攻撃大幅UP(敵ブレイク時のみ/*回)/クリティカル確率UP　<span class=""text-blue"">◆瀕死状態の場合、敵の全ての攻撃を回避(*回)</span>","자신의 공격대폭UP(적 브레이크 시에만 해당/*회)/크리티컬 확률UP　<span class=""text-blue"">◆빈사 상태일 경우, 적의 모든 공격을 회피(*회)</span>"
◆瀕死状態の場合、敵の全ての攻撃を回避(*回),"◆빈사 상태일 경우, 적의 모든 공격을 회피(*회)"
復讐の捕食者,복수의 포식자
影歩む黒涙,그늘 거니는 검은 눈물
プレデターの残りHPが少ないほど味方全体の攻撃が大きくUP,프레데터의 남은 HP가 적을수록 아군 전체의 공격을 대폭 UP
