orig,kr
!쿠비라(SSR / 수영복)
[金波の亥神],[금빛 물결의 돼지신]


亥風堂々
火属性ダメージ(特大)/泳華発外が即時使用可能/自分に吸収効果

敵に火属性ダメージ/自分のHP回復/陽猪の矛Lvが*上昇

泳華発外
自分にカウンター効果(回避・被ダメージ/*回)

光彩陸離
"<div class=""prt-text-small"">自分の通常攻撃の与ダメージUP/奥義性能UP/奥義ゲージ上昇量DOWN/回復力DOWN/毎ターンHPが減少　<span class=""text-blue"">◆再使用で解除</span></div>"

夕陽の思い出
"<div class=""prt-text-small"">カウンター発動時に陽猪の矛Lvが上昇(最大**)/カウンター効果が付与されている時、自分が必ずトリプルアタック/火属性追撃効果</div>"
本番はここからだよ！
"<div class=""prt-text-small"">ターンダメージを受けた時、猪突猛進が発動/ターン終了時に陽猪の矛Lvが**の時、全て消費してターゲットに関わらず**回火属性ダメージ</div>"



!네모네(SSR / 크리스마스)
碧空を揺蕩う白雲が如く、掴みどころなき少女は今日もテキトーに振る舞い続ける。その裏に隠れた優しくて明晰な一面が曝された時、少女は頬を染め、逃げ出していく。,푸른하늘을 떠도는 하얀 구름과 같이 종잡을 수 없는 소녀는 오늘도 적당히 행동한다. 그 뒤에 숨은 착하고 명석한 일면이 노출될 때 소녀는 볼을 물들이고 도망간다.
その少女は雲が如く,그 소녀는 구름처럼
ふんわり優しくテキトーに,부드럽고 상냥하게 적당히
ハシバミハミハミ,개암열매 냠냠냠
[聖夜を駆ける揺雲],[성야를 달리는 흔들구름]
姉と妹と騎空団の仲間達、それからついでに全空にプレゼントを振りまいてやろうと、テキトー少女は軽い足取りで聖夜を駆けまわる。その裏に隠された温かな想いを知られてしまったら、きっと少女の頬は身にまとう服と同じくらい赤く染まってしまうだろう。,"언니와 여동생과 기공단의 동료들, 그리고 내친김에 온 하늘에 선물을 뿌려보자며 대충 살아가는 소녀는 가벼운 발걸음으로 성야를 누빈다. 그 뒤에 감춰진 따뜻한 마음을 알아챈다면, 분명 소녀의 뺨은 몸에 걸친 옷만큼 붉게 물들 것이다"
ネモサンタ始めました,네모산타 시작했습니다
ネモサンタ終わりました……,네모산타 끝났습니다……


ガイア・ドーラ,가이아 도라
ガイア・ドーラ＋,가이아 도라＋
火属性ダメージ(特大)/パゥワーに応じて味方全体を特殊強化(攻防UP/連続攻撃確率UP),화속성 데미지(특대) / 파워에 따라 아군 전체를 특수강화(공방 UP / 연속공격 확률 UP)

フェリス・ナビダ,펠리스 나비다
フェリス・ナビダ＋,펠리스 나비다＋
"キミに命を預けるぜぃ！　<span class=""text-blue"">◆効果中主人公がネモネをかばう/風属性ダメージ軽減/被ダメージを風属性に変換/再使用不可</span>","너에게 목숨을 맡길게 !<span class=""text-blue""> ◆효과 중 주인공이 네모네를 감싼다 / 풍속성 데미지 경감 / 받는 데미지를 풍속성으로 변환 / 재사용 불가</span>"

ローゼルリース,로젤리스
ローゼルリース＋,로젤리스＋
"ターゲットに関わらず*回火属性ダメージ/味方全体をランダムな強化効果でサポートするヤツ！<span class=""text-blue"">　◆パゥワー最大時：攻撃回数*倍</span>","타겟에 관계없이 *회 화속성 데미지 / 아군 전체를 랜덤 강화 효과로 서포트하는 녀석！<span class=""text-blue""> ◆ 파워 최대시 : 공격횟수 *배 </span>"

ホワイト＆パーフェクト,화이트＆퍼펙트
敵の全ての攻撃を回避(*回)するヤツ！,적의 모든 공격을 회피(*회)하는 녀석！

ネモサンタにまかせんしゃい！,네모산타에게 맡겨줘！
"ネモ姉がダメージを受けなかった場合にパゥワーが溜まっていくヤツ！(最大*)　<span class=""text-blue"">◆パゥワー最大でダメージを受けなかった場合ターン終了時にローゼルリースが発動</span>","네모언니가 데미지를 받지 않았을 경우 파워가 쌓이는 녀석！(최대*) <span class=""text-blue""> ◆파워가 최대이고 데미지를 받지 않았을 경우 턴 종료 시 로젤리스 발동</span>"
プレゼントはわたしさん,선물은 나야
味方全体の被回復上限がUPするヤツ！,아군 전체의 회복 상한이 UP되는 녀석！
敵の攻撃をネモネの代わりに受ける/風属性ダメージを軽減/被ダメージ属性を風属性に変換する状態(消去不可),적의 공격을 네모네 대신 받는다 / 풍속성 데미지를 경감 / 받는 데미지 속성을 풍속성으로 변환하는 상태(소거불가)






!라이안(R)
[アクスウォーリアー],[액스 워리어]
ライアン,라이안
今日も今日とて無骨な戦士は愛する妹のため斧を振るう。牧歌的な生活を望む本人とは裏腹に、その斧の冴えは先祖より受け継ぐ戦士としての天稟をのぞかせていた。,오늘도 무뚝뚝한 전사는 사랑하는 여동생을 위해 도끼를 휘두른다. 목가적인 생활을 원하는 본인의 의지와는 반대로 그의 실력은 선조에게 물려받은 전사로서의 천성이 엿보인다.
とある田舎の用心棒,어느 시골의 경호원
うさぐるみを救え！,토끼들을 구하라！
新たなフェイトエピソード<br>「とある田舎の用心棒」<br>が解放されました！,새로운 페이트 에피소드<br>「어느 시골의 경호원」이<br>해방되었습니다！
次の条件を満たすことで<br>フェイトエピソードが解放されます。,다음 조건을 만족하면<br>페이트 에피소드가 해방됩니다


グロムハチェット,그롬 하쳇


ヒートブリッツ,히트 블리츠
自分の攻撃UP/防御DOWN,자신의 공격 UP / 방어 DOWN
ブルートフォース,브루트 포스
敵全体に*～*.*倍火属性ダメージ,적 전체에게 *～*.*배 화속성 데미지
「とある田舎の用心棒」クリア                                                                                                                                                                                                                        <br>                                                ライアンが Lv ** に到達,「어느 시골의 경호원」클리어                                                                                                                                                                                                                        <br>                                                라이안이 Lv ** 에 도달
ライアンにチョコをプレゼントし、<br>メッセージを受け取りますか？,라이안에게 초콜릿을 선물하고<br>메시지를 받으시겠습니까？


!안나(R)
暗き森に住む魔女は話し相手を探していた。しかし、怪しげな森に足を踏み入る者などなく、気づけば少女は、ずっと寄り添ってきたぬいぐるみを最高の友としていた。,어두운 숲에 사는 마녀는 말상대를 찾고 있었다. 하지만 괴이한 숲에 방문할 사람은 없었고 어느샌가 소녀는 항상 가지고 다니던 인형을 최고의 친구로 삼았다.
[ブラックウィッチ],[블랙 위치]
アンナ,안나
森の魔女,숲의 마녀
新たなフェイトエピソード<br>「森の魔女」<br>が解放されました！,새로운 페이트 에피소드<br>「숲의 마녀」가<br>해방되었습니다！
「森の魔女」クリア																											<br>						アンナが Lv ** に到達,「숲의 마녀」클리어																											<br>						안나가 Lv ** 에 도달

カースドブレイズ,커스드 블레이즈
敵に火属性ダメージ(小),적에게 화속성 데미지(소)
おねがいカシマール,부탁해 카시마르
カシマール危機一髪,카시마르 위기일발
アンナからあなたへの<br>特別なメッセージが届いています。,안나가 당신에게<br>특별한 메시지를 보냅니다

!마리(R)
大きな鞄にあふれる好奇心を詰め込んで、あちらこちらと飛び回る。どんな難関が待ち受けていようとも、求めるのは古代遺跡に眠るロマン？　いいえ、欲しいのはお宝です！,"큰 가방에 넘치는 호기심을 담아 이리저리 돌아다닌다. 어떤 난관이 기다린다 하더라도. 원하는 것은 고대 유적에 잠들어 있는 로망인가？아뇨, 원하는 것은 보물입니다！"
[ルインエクスプローラー],[루인 익스플로러]
美少女トレジャーハンター,미소녀 트레저 헌터
彼女の宝物,그녀의 보물

イルミネートスター,일루미네이트 스타
ショットダウン,셧다운
敵に火属性ダメージ/攻撃DOWN,적에게 화속성 데미지 / 공격 DOWN
スレット,스레트
「美少女トレジャーハンター」クリア																											<br>						マリーが Lv ** に到達,「미소녀 트레저 헌터」클리어                                                                                                                                                                                                                        <br>                                                마리가 Lv ** 에 도달
新たなフェイトエピソード<br>「美少女トレジャーハンター」<br>が解放されました！,새로운 페이트 에피소드<br>「미소녀 트레저 헌터」가<br>해방되었습니다！


"!안나(R, 수영복)"




"!마리(R, 수영복)"



!엘메라우라(R)
秘伝の巨大包丁を携え、愛想を咲かせて絶品料理をふるまう小さき料理人。喜怒哀楽を味付けに込め、己の全てを料理で語る。ひとえにそれは、料理人のプライドがゆえ。,"비전의 거대 부엌칼을 쥐고, 애교를 뿌리며 일품 요리를 대접해주는 작디 작은 요리인. 희노애락을 맛으로 녹여내어, 자신의 모든 것을 요리로 웅변한다. 그것은 오로지, 요리인의 프라이드를 위하여."
[クックビハバー],[쿡 비헤이버]
エルメラウラ,엘메라우라
さすらいの料理人,방랑 요리인
奇跡の食材,기적의 식재

千切り,채썰기
特製ランチ,특제 런치
味方全体のHP回復/防御UP,아군전체의 HP회복 / 방어UP
巨大包丁,거대 식칼
敵に*.*～*.*倍火属性ダメージ,적에게 *.*～*.*배 화속성 데미지
新たなフェイトエピソード<br>「さすらいの料理人」<br>が解放されました！,새로운 페이트 에피소드<br>「방랑 요리인」<br>이 해방되었습니다!
「さすらいの料理人」クリア																											<br>						エルメラウラが Lv ** に到達,「방랑 요리인」클리어                                                                                                                                                                                                                        <br>                                                엘메라우라가 Lv ** 에 도달
