orig,kr
イグナイトゾーン,이그나이트 존
火属性ダメージ(特大)/トレジャーハント効果,화속성 데미지(특대) / 트레저 헌트 효과
繁栄の祭火,번영의 제화
メイン装備時アイテムドロップ率UP,메인 장비시 아이템 드롭률 UP


ハイロイヤルポール,하이 로열 폴
兵と民とを導く者が掲げる杖。杖頭に嵌められた宝石の放つ青緑の輝きは続く者達の道しるべとなる。いかなる時も消える事なき確かな光は、たとえ闇獄の底においても人々に希望を与え続ける。
ディスオーダーバーン,디스오더 번
風属性ダメージ(特大)/攻撃または防御DOWN,풍속성 데미지(특대) / 공격 또는 방어 DOWN


トリート・ウロボロス,트릿 우로보로스
幽幻の宴は惑う者全てを怪しく彩る。境界を凌駕せし術師の業は、禁忌の自在をも容易く従え、あらゆる神秘を白日の下に晒す。
ハロウィニアン・サーペント,할로위니안 서펜트
闇属性ダメージ(特大)/キュアポーション生成,암속성 데미지(특대) / 큐어 포션 생성


ガンバンテイン,간반테인
邪悪なる者の魔力を封じ込め、純粋なる者に祝福をもたらす杖。その複雑な意匠は心の有り様によって神々しくも禍々しくも映る。
グレート・オース,그레이트 오스


クリスマスワンド,크리스마스 완드
清らかな金鈴と魔を払う鮮やかな赤実が施された聖杖。雪風に踊る金鈴は聖者が託した永遠の祈り。清廉にして凜然たる音色で闇夜を輝かし、赤き老聖人が道に迷うことなく家々を訪れるべく鳴り続ける。
プレジャー・マテリアル,플레저 머티리얼
土属性ダメージ(特大)/トレジャーハント効果,토속성 데미지(특대) / 트레저 헌트 효과


ニルヴァーナ・リビルド,니르바나・리빌드
英雄の携えた杖は、鍛錬の果てに新たな礎を得た。秘めたる力をその身に宿し、覚醒の時を待つ。,영웅의 지팡이는 연마 끝에 새로운 힘을 얻었다。숨겨진 힘을 품고 각성할 때를 기다린다
アカシックレコード＋＋,아카식 레코드＋＋

ニルヴァーナ・ウヌ,니르바나・우누
救世の光を示すべく、奇跡をもって万人を救済する聖者。何より尊きその意志は炎に聖なる力を宿し、全ての穢れを焼き払わん。,구세의 빛으로 기적을 일으켜 모든 사람을 구원하는 성자。무엇보다도 고귀한 그 의지는 불에 성스러운 힘을 담아 모든 부정한 것들을 불태워 버리리라
火属性ダメージ(特大)/奥義ゲージUP(**%)/回復効果UP/回復上限UP,화속성 데미지(특대) / 오의 게이지 UP(**%) / 회복 효과 UP / 회복 상한 UP

ニルヴァーナ・ドゥ,니르바나・두
救世の光を示すべく、奇跡をもって万人を救済する聖者。何より尊きその意志は水に聖なる力を宿し、生命の根源をもって人々を救わん。,구세의 빛으로 기적을 일으켜 모든 사람을 구원하는 성자。무엇보다도 고귀한 그 의지는 물에 성스러운 힘을 담아 생명의 근원으로 사람들을 구하리라
水属性ダメージ(特大)/奥義ゲージUP(**%)/回復効果UP/回復上限UP,수속성 데미지(특대) / 오의 게이지 UP(**%) / 회복 효과 UP / 회복 상한 UP

ニルヴァーナ・トリ,니르바나・트리
救世の光を示すべく、奇跡をもって万人を救済する聖者。何より尊きその意志は土に聖なる力に宿し、その母たる力で糧を与えん。,구세의 빛으로 기적을 일으켜 모든 사람을 구원하는 성자。무엇보다도 고귀한 그 의지는 땅에 성스러운 힘을 담아 근원의 힘으로 양식을 주리라
土属性ダメージ(特大)/奥義ゲージUP(**%)/回復効果UP/回復上限UP,토속성 데미지(특대) / 오의 게이지 UP(**%) / 회복 효과 UP / 회복 상한 UP


ニルヴァーナ・クヴァール,니르바나・크바르
救世の光を示すべく、奇跡をもって万人を救済する聖者。何より尊きその意志は風に聖なる力に宿し、悪しき心を吹き払わん。,구세의 빛으로 기적을 일으켜 모든 사람을 구원하는 성자。무엇보다도 고귀한 그 의지는 바람에 성스러운 힘이 담아 악한 마음을 날려 버리리라
風属性ダメージ(特大)/奥義ゲージUP(**%)/回復効果UP/回復上限UP,풍속성 데미지(특대) / 오의 게이지 UP(**%) / 회복 효과 UP / 회복 상한 UP

ニルヴァーナ・クヴィン,니르바나・크빈
救世の光を示すべく、奇跡をもって万人を救済する聖者。何より尊きその意志は聖なる光を煌々と宿し、世の影を消し去らん。,구세의 빛으로 기적을 일으켜 모든 사람을 구원하는 성자。무엇보다도 고귀한 그 의지는 성스러운 빛을 머금고 세상의 그림자를 지우리라
光属性ダメージ(特大)/奥義ゲージUP(**%)/回復効果UP/回復上限UP,광속성 데미지(특대) / 오의 게이지 UP(**%) / 회복 효과 UP / 회복 상한 UP

ニルヴァーナ・セス,니르바나・세스
救世の光を示すべく、奇跡をもって万人を救済する聖者。何より尊きその意志は闇に堕ちた者にさえ寄り添い、救いの道を指し示さん。,"구세의 빛으로 기적을 일으켜 모든 사람을 구원하는 성자。무엇보다도 고귀한 그 의지는 어둠에 빠진 자에게 조차도 다가가, 구원의 길로 인도하리라"
闇属性ダメージ(特大)/奥義ゲージUP(**%)/回復効果UP/回復上限UP,암속성 데미지(특대) / 오의 게이지 UP(**%) / 회복 효과 UP / 회복 상한 UP


ケラウノス・リビルド,케라우노스・리빌드
グランメティオール＋＋,그랑 메테오르＋＋


ケラウノス・ウヌ,케라우노스・우누
魔導の真理に至りし力は、神話の炎を呼び寄せた。それはさながら世を滅ぼす神判が如く。賢者の智は万物を灼き、灰さえ残さぬ獄炎へと変貌する。
火属性ダメージ(特大)/奥義ゲージUP(**%)/アビリティダメージUP,화속성 데미지(특대) / 오의 게이지 UP(**%) / 어벌리티 데미지 UP

ケラウノス・ドゥ,케라우노스・두
魔導の真理に至りし力は、神話の氷河を呼び寄せた。それはさながら世を滅ぼす神判が如く。賢者の智は万物を凍てつかせ、生者を許さぬ氷獄を生む。
水属性ダメージ(特大)/奥義ゲージUP(**%)/アビリティダメージUP,수속성 데미지(특대) / 오의 게이지 UP(**%) / 어벌리티 데미지 UP

ケラウノス・トリ,케라우노스・트리
魔導の真理に至りし力は、神話の情景を呼び寄せた。それはさながら世の始まりの如く、山河をも生み出す。賢者の智は万物を創り、生命の礎すら顕現させる。
土属性ダメージ(特大)/奥義ゲージUP(**%)/アビリティダメージUP,토속성 데미지(특대) / 오의 게이지 UP(**%) / 어벌리티 데미지 UP

ケラウノス・クヴァール,케라우노스・크바르
魔導の真理に至りし力は、神話に記されし風を呼び起こす。それはさながら精霊の所業が如く。賢者の智は東西を問わず吹きすさび、世の万物を見る。
風属性ダメージ(特大)/奥義ゲージUP(**%)/アビリティダメージUP,풍속성 데미지(특대) / 오의 게이지 UP(**%) / 어벌리티 데미지 UP

ケラウノス・クヴィン,케라우노스・크빈
魔導の真理に至りし力は、神話の光を呼び寄せた。それはさながら創世の雷が如く。賢者の智は創世の光に辿り着き、その根源を知る。
光属性ダメージ(特大)/奥義ゲージUP(**%)/アビリティダメージUP,광속성 데미지(특대) / 오의 게이지 UP(**%) / 어벌리티 데미지 UP

ケラウノス・セス,케라우노스・세스
魔導の真理に至りし力は、神話の闇を呼び寄せた。それはさながら世の胎たる虚無が如く。賢者の智は創世の母に辿り着き、その姿を知る。
闇属性ダメージ(特大)/奥義ゲージUP(**%)/アビリティダメージUP,암속성 데미지(특대) / 오의 게이지 UP(**%) / 어벌리티 데미지 UP


世界樹の雫枝・マグナ,세계수의 영지・마그나
悠久を知り万理一空に想いを馳せてきた大樹は、己が分身を歴戦の冒険者へ託す。その一枝万葉の意匠は荘厳にして純然、永劫の叡智を湛える。


カピラヴァストゥ,카필라바스투
古今東西、ありとあらゆる魔導哲理を究めんと欲する強き志に呼応し、真なる姿を解放する。その思索の深きに杖は共鳴し、秘められた極限の叡智へと導く。
グレート・パニッシュメント,그레이트 퍼니시먼트
叡智の門,예지의 문
宿命陣効果UP,숙명진의 효과 UP
葬られし言の葉,파묻힌 말
他心陣効果UP,타심진의 효과 UP


カピラヴァストゥ・リビルド,카필라바스투・리빌드
グレート・パニッシュメント＋＋,그레이트 퍼니시먼트＋＋


カピラヴァストゥ・ウヌ,카필라바스투・우누
翳せば心中の雲晴れて明晰となり、突けば智慧の泉が溢れ出す。賢哲はついに杖を振り、厳かに口元を結ぶと、太古より甦りし尊き炎の術を行使する。
火属性ダメージ(特大)/奥義ゲージUP(**%)/自分のHP回復,화속성 데미지(특대) / 오의 게이지 UP(**%) / 자신의 HP 회복

カピラヴァストゥ・ドゥ,카필라바스투・두
翳せば心中の雲晴れて明晰となり、突けば智慧の泉が溢れ出す。賢哲はついに杖を振り、厳かに口元を結ぶと、静謐にして清澄なる流水の術を行使する。
水属性ダメージ(特大)/奥義ゲージUP(**%)/自分のHP回復,수속성 데미지(특대) / 오의 게이지 UP(**%) / 자신의 HP 회복

カピラヴァストゥ・トリ,카필라바스투・트리
翳せば心中の雲晴れて明晰となり、突けば智慧の泉が溢れ出す。賢哲はついに杖を振り、厳かに口元を結ぶと、胎動する山々に反響する生命の術を行使する。
土属性ダメージ(特大)/奥義ゲージUP(**%)/自分のHP回復,토속성 데미지(특대) / 오의 게이지 UP(**%) / 자신의 HP 회복

カピラヴァストゥ・クヴァール,카필라바스투・크바르
翳せば心中の雲晴れて明晰となり、突けば智慧の泉が溢れ出す。賢哲はついに杖を振り、厳かに口元を結ぶと、大いなる碧空を統べる息吹の術を行使する。
風属性ダメージ(特大)/奥義ゲージUP(**%)/自分のHP回復,풍속성 데미지(특대) / 오의 게이지 UP(**%) / 자신의 HP 회복

カピラヴァストゥ・クヴィン,카필라바스투・크빈
翳せば心中の雲晴れて明晰となり、突けば智慧の泉が溢れ出す。賢哲はついに杖を振り、厳かに口元を結ぶと、世界を無量に遍照する光輝の術を行使する。
光属性ダメージ(特大)/奥義ゲージUP(**%)/自分のHP回復,광속성 데미지(특대) / 오의 게이지 UP(**%) / 자신의 HP 회복

カピラヴァストゥ・セス,카필라바스투・세스
翳せば心中の雲晴れて明晰となり、突けば智慧の泉が溢れ出す。賢哲はついに杖を振り、厳かに口元を結ぶと、深淵なる暗黒に波動する禁断の術を行使する。


リング・オブ・サン,링 오브 선
小さき日輪を頂くは、その仁徳をもって全空を遍く照らす黄金の権杖。天高くかざせば千条の光、雲間より溢れ、振り払えば無量の慈愛に雲の海が割れる。生み出される数々の奇跡は常に迷える者達のためにある。
ガンマスフィア,감마 스피어
"火属性ダメージ(特大)　<span class=""text-blue"">◆フィールド効果「フレア」発生時にダメージUP</span>","화속성 데미지(특대)　<span class=""text-blue"">◆필드 효과 「플레어」 발생시 데미지 UP</span>"
日輪の御導き,태양의 인도
フィールド効果「フレア」発生時にダブルアタック確率UP　◆メイン装備時/主人公のみ,필드 효과 「플레어」 발생시 더블어택 확률 UP　◆메인 장비시 / 주인공만


バハムートスタッフ・フツルス,바하무트 스태프・푸투루스
創世の龍の膨大なる知識を象り、畏怖の念を込めて造られた終極の杖。人智を凌駕する絶後の叡智は本能さながらにうねり、永劫も真理も悉く此れを呑み込む。
コンキリオ・インベル,콩킬리오・임베르
ヴィータ・インベル,비타・임베르
パーティのエルーン族とハーヴィン族のキャラの数に応じて攻撃力と最大HP上昇,파티의 엘룬과 하빈의 캐릭터 수에 따라 공격력과 최대 HP 상승


ロッド・オブ・コスモス,로드 오브 코스모스
混沌を治める秩序の杖。赤き瞳の少女は従えし龍の力を紡ぎ出し、蒼き祈りを込めて結晶化させた。その輝きは黎明となって乱世に絶対の律を布くだろう。
メディエーションエーテル＋,미디에이션 에테르＋
装備中の「杖」の攻撃力とHPが上昇,장비한 「지팡이」의 공격력과 HP가 상승
秩序の蒼杖,질서의 푸른 지팡이
装備している「杖」の数が多いほどダメージ上限上昇,장비한 「지팡이」의 수가 많을수록 데미지 상한 상승


カドゥケウス,카두케우스

救いの杖,구원의 지팡이
武器属性ダメージ(特大)/自分のアビリティ再使用間隔を*ターン短縮,무기속성 데미지(특대) / 자신의 어빌리티 재사용 간격을 *턴 단축


マグマストリーム,마그마 스트림

マグマエクスプロージョン,마그마 익스플로전
火属性ダメージ(特大)/敵全体の防御DOWN,화속성 데미지(특대) / 적 전체의 방어 DOWN
防戦の雲散,방위의 운산
防衛戦開始時に弱体効果無効効果(*回),방위전 시작시 약화 효과 무효 효과(*회)


ホワイトウイング,화이트 윙
雄大な一枚翼の羽ばたきが起こす風は、神の息吹となり大地を吹き抜け、人々の心に安寧を運ぶ。その恩恵は、救いを求める者の元に平等に授けられる。
ホワイトネス・フロウ,화이트니스 블로우


夢見の書,꿈의 책
無窮の夢に干渉出来る、夢の支配者が持つ一冊。夢とは、肉体と精神をつなぐ危うい渡り綱のように脆く、甘美で、枢要なもの。ひとたび他者に冒されたなら、永遠に醒めぬ夢を見せられ続けるだろう。
シーイング・レコード,시잉 레코드
水属性ダメージ(特大)/睡眠効果,수속성 데미지(특대) / 수면 효과


フォニックロッド,포닉 로드
遥か彼方の異界において、かつて全世界を揺るがせた大戦の時代の遺産の一つ。世にも美しく不思議な旋律によって杖の隠されし力が呼び覚まされ、術者に稀有なる恩恵を与える。
エクレールラルム,에클레르 라흠
マジックチャージ,매직 차지
スピードスペル,스피드 스펠


ウィーブルロッド,위블 로드
遥か彼方の異界で、辺境に伝わる竜の姿を模したと言われる杖。繊細な細工を施された美しきその杖は、持つ者の秘められた力を呼び覚ますという。,"머나먼 이계에서, 근경에 전해지는 용의 모습을 본떴다고 일컬어지던 지팡이。섬세한 세공이 새겨진 그 아름다운 지팡이는, 사용자의 숨겨진 힘을 일깨운다고 한다"
リベールイグニッション,리벨 이그니션
インテリジェンス,인텔리전스
"<span class=""text-small"">闇属性キャラの攻撃力上昇(大)/闇属性キャラの最大HP-*%</span>","<span class=""text-small"">암속성 캐릭터의 공격력 상승(대) / 암속성 캐릭터의 최대 HP -*%</span>"
デクステリティ,덱스테리티


白虎牙杖,백호아장
高貴なる白銀纏う霊獣は破天の咆哮を轟かす。剥き出しの暴威を吸った牙をいただく戦棍は、軽く振り下ろしただけで鋼鉄の重鎧を砕き、太き骨まで食い破る。
四象大道帝杯・西白,사상대도제배・서백
土属性ダメージ(特大)/奥義ダメージUP,토속성 데미지(특대) / 오의 데미지 UP


ブラック・アンド・ダークネス,블랙 앤드 다크니스
地の最果てにて渦巻きし暗き怨嗟と悲嘆の叫びが凝縮した杖。永劫の時を経てなお、輪廻転生を拒むその順わぬ魂たちの呪怨は、周囲に滅びを与え、万象に呪いを振りまく。
ダークマター,다크매터
闇属性ダメージ(特大)/*ターンの間アビリティ封印無効,암속성 데미지(특대) / *턴 동안 어빌리티 봉인 무효


キャピュレティオウス,캐퓰릿 오스
キャピュレット家の紋章が刻み込まれた神々しくも華やかな杖。ひと度、この杖を儀式や祭典で高々と掲げれば、聴衆は歓声をあげ、羨望の眼差しで見るだろう。手にしたものは皆、富と名声、そして愛を得るはずだ。
キャピュレティス・ラダー,캐퓰리티스 러더
光属性ダメージ(特大)/再生効果,광속성 데미지(특대) / 재생 효과


モンタギュオウス,몬테규 오스
モンタギューの紋章が刻み込まれた神々しくも清廉とした杖。ひと度、この杖を儀式や祭典で高々と掲げれば、聴衆は粛々とし、敬意を表する。この杖を手にした者は、一時代を築く長になるであろう。
ヘラルド・オブ・ザ・ムーン,헤럴드 오브 더 문


インフェルノリークス,인페르노 리크스
古の魔道士は禁忌の秘術を書物に収めると、その書物自体に魔術を施し永遠に燃え盛る炎を纏わせた。この封印を解き、禁忌の秘術を唱える者は現れるのだろうか。
グラットン・フレイム,글러튼 플레임


星屑の聖杖,별무리의 성장
強い生命力を持つ大樹の枝葉から着想を得た金色の杖は、そこから生み出される魔力により、瞬く星さえも従える。満月が煌めき、無垢な粉雪が舞い散る聖夜こそ、この杖が持つ華やかさを最大限に引き立たせるだろう。
スターダスト・フォール,스타더스트 폴
水属性ダメージ(特大)/回復効果UP/回復上限UP,수속성 데미지(특대) / 회복 효과 UP / 회복 상한 UP


グリダーヴォル,그리다버
迸る生命を体現し伸び行く木枝を模した、夥しき琥珀から削り出された杖。滾るような陽の光を反射し黄金に輝く時、此の世の全てを浄化せしめん。
アストラルブラスト,아스트랄 블래스트
闇属性ダメージ(特大)/無属性追加ダメージ,암속성 데미지(특대) / 무속성 추가 데미지


ルナのおともだち,루나의 친구
愛くるしき様相をもって、穢れた魂を浄化する縫い包み。いつもどこでも傍らに置く事で、魂を宿したる真の友となろう。
ファントムハウル,팬텀 하울
闇属性ダメージ(特大)/稀に即死効果,암속성 데미지(특대) / 드물게 즉사 효과
お友達になってくれる？,친구가 되어줄래？
魂の共鳴,영혼의 공명


ワンド・オブ・ガブリエル,완드 오브 가브리엘
天司ガブリエルから比類なき水の属性の加護を施された杖。空に映えし蒼き六枚の翼は、強大な渦を起こし万物を母なる海へと還す。手にする者を魅了する荘厳な煌めきは、闇をも払う力となろう。
セラフグラス,세라프 글라스
ガブリエルの祝福II,가브리엘의 축복 II
水属性のキャラが火属性の敵に対して与ダメージUP,수속성 캐릭터가 화속성 적에게 가하는 데미지 UP


ローズクリスタルワンド,로즈 크리스탈 완드
燃えるが如く咲き誇る薔薇の生命力を結集し象られた杖。滅びを失った薔薇は、尽きることのない永遠の命を費やし、杖の所有者に莫大な恩恵を齎す。
ドミネイションフレア,도미네이션 플레어
紅薔薇の棘,붉은 장미의 가시
紅薔薇の花弁,붉은 장미의 꽃잎
風属性ダメージ軽減,풍속성 데미지 경감


銀の依代の杖,은빛 의대용 지팡이
漆黒の闇夜を比類なき燐光をもって照らし出す、銀の依代の杖。一縷の望みに天命を賭してこそ、その彷徨う心魂は導かれ峻厳たる蒼天の果てへと向かう。,"칠흑 같은 어두운 밤에도 인광을 내는 은빛 의대용 지팡이。한가닥 희망에 천명을 걸었을 때, 그 방황하는 심혼은 인도되어 준엄한 창천의 끝으로 향한다"

黄金の依代の杖,황금빛 의대용 지팡이
天地万物随一の燦爛をもって、混沌たる世の中を掌握せしめんとする黄金の依代の杖。遥かなる高みに辿り着きし者こそが、万有の主となろう。,천지만물 제일의 찬란함으로 혼돈스러운 세상을 장악하고 있는 황금빛 의대용 지팡이。까마득히 높은 경지에 도달한 자야말로 만물의 주인이 될 것이다


テュルソス,티르소스
豊穣なる実りを祈りし祭儀にて、祈りの言葉と共に大地に捧げられし聖杖。やがてその身を依代として、大地の恵みが芽吹くだろう。
バッコース,바커스


ブラック・ウロボロス,블랙 우로보로스
死と再生を司りしウロボロスは、漆黒の闇より錬成された悪魔の杖にその身を捧げる。溢れんばかりの禍々しき力によりて、有象無象を根幹から破壊するだろう。
コラプト・インフィニティ,커럽트 인피니티
肉体修復,육체수복
メイン装備時に主人公のみ再生効果,메인 장비시 주인공만 재생 효과


ブルースフィア,블루 스피어
古の時代から、叡智を秘めたる紺碧の水晶。未曾有の災厄が迫りしとき、寂光を放ち、此の世に警鐘を鳴らす。今まさに、その悠久の封印が解かれん。
ベイルアウト,베일아웃


ファイア・オブ・プロメテウス,파이어 오브 프로메테우스
天の彼方より盗み出された禁忌の焔を灯す錫杖。その揺らめく焔は先を見通し、穢れきった心魂を根源から焼きつくす。さすれば、生きとし生ける者その全ての道しるべとなろう。


無垢なる竜の杖,무구한 용의 지팡이
窮極なる竜の膨大なる知識を象り、尊崇の念を込めて造られた杖。無垢なる衝迫は光と闇、そのどちらにも染まり得る。万物流転、破壊は再生と渾然一体となり、此の世の全てを凌駕せしめん。
バクラム・ルーベル,바쿨룸・루벨
得意武器が「杖」のキャラの攻撃力とHP上昇(大),특기무기가 「지팡이」인 캐릭터의 공격력과 HP 상승(대)


オメガロッド,오메가 로드
彼方より飛来した未知なる鉄より生まれしは終極の杖。地を割り、空を震わせ、星を砕くその一振りは、今まさに神をも撃たん。


マナリアンホーリーロッド,마리안 홀리 로드
マナリア学院で教師に支給される魔法杖。魔力への感応性が高い宝石を棒状に削り出し、コアとしている。取り付けられた木や銀の装飾も、単なる意匠ではなく、多様な魔術を高度に扱えるよう設えてある。
ホーリーウィンド,홀리 윈드
マナリアの大いなる秘術,마나리아의 위대한 비술
得意武器が「杖」のキャラの奥義ダメージUP,특기무기가 「지팡이」인 캐릭터의 오의 데미지 UP
マナリアの聖なる息吹,마나리아의 성스러운 숨결


封印の杖,봉인의 지팡이
カードキャプターさくらが扱う封印の杖を模した杖。さくらが持つオリジナルの封印の杖は、クロウカードの封印を解除し、魔力を顕現させることと、顕現したクロウカードの魔力を元のカードの姿に戻す魔法を行使することができるが、この模造杖には同様の力は備わっていない。
しあわせの魔法,행복의 마법
闇属性ダメージ(特大)/味方全体のHP回復,암속성 데미지(특대) / 아군 전체의 HP 회복
闇の力を秘めし鍵,어둠의 힘을 감춘 열쇠
私だけの笑顔の魔法,나만의 미소 짓게 만드는 마법
メイン装備時に闇属性キャラの回復上限上昇,메인 장비시 암속성 캐릭터의 회복 상한 상승


スナックポール,스낵 폴
幽幻の宴で最も親しまれているお菓子を、幽幻の意匠を施した杖で豪快に突き刺したもの。愉快な見た目とは裏腹に、ひとたび振れば大気が揺れ、ふたたび振れば炎が迸る。だが、振りすぎるとお菓子が崩れてしまうので、細心の注意を払わざるを得ない。
ロリポップナイトメア,롤리팝 나이트메어


トリートスティック,트릿 스틱
先端に大きなカボチャ頭の飾りが取り付けられた杖。幽幻の宴で儀式をするため用いる。普通に使うには、カボチャ頭が重すぎる上に魔法も阻害してしまう……はずなのだが、使用者はなぜか一様に使いやすいと主張するという、魅惑の逸品。
パンプキンパンプキン,펌프킨 펌프킨
ときどきお菓子がもらえる,가끔 과자를 받는다


六道・氷逆天の戦棍,육도・빙역천의 전곤
永久凍土に封印されていた結晶体は悠久の時を経て、禍々しき棍へと変異した。そこから放出されし絶対零度の輝きは、如何なる命の煌めきも一瞬のうちに凍結せしめん。
嘆きの川,비탄의 강
水属性ダメージ(特大)/味方全体のHP回復,수속성 데미지(특대) / 아군 전체의 HP 회복
氷逆の覇道,빙역의 패도


真・氷逆天の戦棍,진・빙역천의 전곤
永久凍土に封印されていた結晶体は悠久の時を経て、氷獄を統べる者だけが持ちうる棍へと変異した。此の世のものとは思えぬ絶対零度の蒼白き輝きは、たちどころに有象無象を安らかな深淵へと引き摺り込まん。
苦悩の川,고뇌의 강
水属性ダメージ(特大)/味方全体のHP回復/弱体効果を*つ回復,수속성 데미지(특대) / 아군 전체의 HP 회복 / 약화 효과를 *개 회복
氷逆天の凍翼,빙역천의 동익
HPが高い程奥義ダメージUP<br>◆メイン装備時/主人公のみ,HP가 높을수록 오의 데미지 UP<br>◆메인 장비시 / 주인공만


D・ビィ,D・비
千変万化のその身はあらゆる常識を超越し、高らかに己の存在を叫ぶ。鍛え抜かれた肉体と美しいポーズが調和したその時、伝説の金属に比肩する硬度を得られるという。
気弾,기공탄
アゲていこうぜェ…,가보자고…


アーキテクトベース,아키텍트 베이스
月から飛来した飛翔体の残骸より採取された未知の素材で作られた杖。異世界の鉱石を含んだ杖は、特徴的な鍵の形が象徴するように、敵の秘密を暴き黒き陰謀を打ち砕く摩訶不思議な力を秘めている。
踊ル光鞭,춤추는 빛의 채찍
闇属性ダメージ(特大)/クリティカル確率UP,암속성 데미지(특대) / 크리티컬 확률 UP
アーキテクト・アーツ,아키텍트 아츠
通常攻撃時に確率で自分にランダムな強化効果　◆メイン装備時/主人公のみ,일반공격시 확률로 자신에게 랜덤한 강화 효과　◆메인 장비시 / 주인공만
アーキテクト・ATK II,아키텍트 ATK II


メドゥシアナ★ステッキ,메두시아나★멋져
ふふん、この蛇の恐ろしさに言葉も出ないようね。ひ弱な人間達には刺激が強すぎたかしら。呪われし邪眼の力がここにも込められているのよ。最高の武器だと思わない？　ちなみに舌が出てるのがオスで、こっちがメスよ。アタシにはわかるわ。たぶんチョコでも渡してるのよ、きっとね。
リーサルアイ,리썰 아이
土属性ダメージ(特大)/カウンター効果(回避・被ダメージ/*回),토속성 데미지(특대) / 카운터 효과(회피/*회)
魔蛇の凶牙,마뱀의 흉아
主人公のみトリプルアタック確率上昇(大)/弱体効果「石化」無効,주인공만 트리플 어택 확률 상승(대) / 약화 효과 「석화」 무효


聖者の行進,성자의 행진
慈愛の心と穢れ無き精神を持ち得た者にのみ扱う事が出来る杖。傷ついた仲間達を癒しの光で包み込み、祝福を齎す。目指すは勝利の道。
報恩謝徳,보은사덕
武器属性ダメージ(特大)/味方全体のHP回復/活性効果,무기속성 데미지(특대) / 아군 전체의 HP 회복 / 활성 효과
聖者の賦性,성자의 천성
ヒールオールⅢの性能UP/自分に自動復活効果を付与　◆メイン装備時,힐 올 III의 성능 UP / 자신에게 자동 부활 효과를 부여　◆메인 장비시
聖者の資質,성자의 자질


デモンズシャフト,데몬즈 샤프트
輪廻転生を拒みし、順わぬ魔術師達の魂は一つの意志の元、収束し、燦然と輝く妖しき魔杖と化した。魔杖に宿りし魂が求めしは魔導の神髄の追求。永劫の時を経てもなお変わらぬ不変の意志が産みだせし力は遍く万象を根源へと回帰させていく。
天災地変,천재지변
武器属性ダメージ(特大)/味方全体のアビリティダメージUP/アビリティダメージ上限UP,무기속성 데미지(특대) / 아군 전체의 어빌리티 데미지 UP / 어빌리티 데미지 상한 UP
魔人の賦性,마인의 천성
エーテルブラストⅢの性能UP/自分に弱点属性追撃効果を追加<br>◆メイン装備時,에테르 블래스트 III의 성능 UP / 자신에게 약점 속성 추격 효과를 추가<br>◆메인 장비시
魔人の資質,마인의 자질


ルナティックブルーム,루나틱 블룸
賢哲が叡智の洪水に狂わされぬのは、黒猫の冥助が在る御陰。
乱雑無章,난잡무장
武器属性ダメージ(特大)/奥義ゲージUP(**%)/ターン終了時にMPを*回復,무기속성 데미지(특대) / 오의 게이지 UP(**%) / 턴 종료시 MP를 *회복
黒き術者の賦性,흑술사의 천성
毎ターンMPを*回復 ◆メイン装備時/主人公のみ,매 턴 MP를 *회복 ◆메인 장비시 / 주인공만
黒き術者の資質,흑술사의 자질


テュロスワンド,튀로스 완드
夜空に煌めく星の風情を纏いし美姫は騎空士の武勇を讃え杖を授けた。流れ落ちる水を留め鍛えられた杖は、その身に壮大な夜空を湛える。
テーバイ,테베
水属性ダメージ(特大)/火属性攻撃DOWN/奥義ゲージUP(**%),수속성 데미지(특대) / 화속성 공격 DOWN / 오의 게이지 UP(**%)


アビススパイン,어비스 스파인
虚ろなれども、闇は覇する。禍々しき力の奔流は杖となり、全空を闇で覆い隠す。溢れる破壊衝動を呪文に変換し、未知の魔術を滾々と生み出す。


セフィラの翠杖,세피라의 취장
刷新ノトキハ来タレリ。未知ナル魔杖ニテ道を切リ拓キ、ソノ先ニアル託宣ヲ示セ。
フォービドゥンピラー,포비든 필러
光属性ダメージ(特大)/光属性追加ダメージ,광속성 데미지(특대) / 광속성 추가 데미지


リターナースタッフ,리터너 스태프
遍く事象は等しく無なる根源に回帰する。不変たる秩序を司るその耀きは、抗えぬ命運の果てに静謐な終焉を齎す。
ソウル・リゲインド,소울 리게인드
風属性ダメージ(特大)/弱体耐性DOWN,풍속성 데미지(특대) / 약화 내성 DOWN


司法神の錫杖,사법신의 석장
正義と平和、そして真実を司った神が持っていたとされる錫杖。手にした者に、大いなる託宣を授けるという。
ジャッジメント・ライト,저지먼트 라이트
ジャスティス・ロッド,저스티스 로드
授かりし託宣,내려온 신탁
自分の奥義性能UP<br>◆メイン装備時/主人公のみ,자신의 오의 성능 UP<br>◆메인 장비시 / 주인공만


マジェスタス,마제스터스
豊穣を祷る儀式のため、全空に名を馳せる宝飾品作家が作り出した杖。木の枝を模した柄に永遠の絆の象徴である蔦と思いやりを示す葡萄、不老長寿を意味する松の毬果を添えた、めでたい逸品に仕上がっている。
リーラ・シャウアー,릴라 샤우어
闇属性ダメージ(特大)/味方全体のHPを回復,암속성 데미지(특대) / 아군 전체의 HP를 회복


虚空の拝腕,허공의 절완
